,year,url,type,list index out of range TIME,'Bidder',"Could not get first item for //table[@cellpadding=""3""] query of class XpathSelector INFO",local variable 'df' referenced before assignment,1 TIME,Connection Faild,"can only concatenate str (not ""float"") to str"
447,2006,https://www.bidumbaugh.com/pma/results/Laporte.Cty.SWR.06A.AON/bid_summary.html,Bond,,,,,,1.0,
448,2010,https://www.bidumbaugh.com/pma/results/Evansville.SWRBs.10B12.AON/bid_summary.html,Bond,,,,,,1.0,
449,2004,https://www.bidehlers.com/pma/results/New.Richmond.GOPN.04A.AON/bid_summary.html,Bond,,,,,,1.0,
450,2001,https://www.davidsonbondauction.com/pma/results/Colorado.General.Fund.TRAN.2001A/bid_summary.html,Note,,,,,,1.0,
451,2005,https://www.davidsonbondauction.com/pma/results/Omaha.Cty.VP.05.AON/bid_summary.html,Bond,,,,,,1.0,
452,2001,https://www.pdxauction.com/pma/results/Portland.RRB.01A.AON/bid_summary.html,Bond,,,,,,1.0,
453,2008,https://www.pdxauction.com/pma/results/Portland.SLSSRR.08B.AON/bid_summary.html,Bond,,,,,,1.0,
454,2006,https://www.pdxauction.com/pma/results/Portland.FLWSRR.06B.AON/bid_summary.html,Bond,,,,,,1.0,
455,2004,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.TRAN.04A.AON/bid_summary.html,Note,,,,,,1.0,
456,2002,https://www.bairdauction.com/pma/results/Manitowoc.Cnty.GOs.AON/bid_summary.html,Bond,,,,,,1.0,
457,2005,https://www.bidumbaugh.com/pma/results/Plainfield.RA.LRR.05.AON/bid_summary.html,Bond,,,,,,1.0,
458,2010,https://www.davidsonbondauction.com/pma/results/DouglasCoSD0017.GORB.10.AON/bid_summary.html,Bond,,,,,,1.0,
459,2003,https://www.bairdauction.com/pma/results/BlackhawkTCD.GO.Notes.03.AON/bid_summary.html,Bond,,,,,,1.0,
460,2004,https://www.bidehlers.com/pma/results/Sun.Prairie.GOCP.04.AON/bid_summary.html,Bond,,,,,,1.0,
461,2005,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.TRAN.05A.AON/bid_summary.html,Note,,,,,,1.0,
462,2010,https://www.davidsonbondauction.com/pma/results/Grand.Junction.CO.COPs.Tax.Exempt.and.BABs.10.AON/bid_summary.html,Bond,,,,,,1.0,
463,2002,https://www.bidumbaugh.com/pma/results/Plainfield.RFC.IN.Revs.02/bid_summary.html,Bond,,,,,,1.0,
464,2007,https://www.pdxauction.com/pma/results/Portland.LTR.07B.AON/bid_summary.html,Bond,,,,,,1.0,
465,2002,https://www.davidsonbondauction.com/pma/results/Kansas.DFA.RBs.02A.AON/bid_summary.html,Bond,,,,,,1.0,
466,2011,https://www.bidumbaugh.com/pma/results/Warsaw.Cty.STDB.11.AON/bid_summary.html,Bond,,,,,,1.0,
467,2000,https://www.shattuckhammondauction.com/pma/results/Mifflin.Co.RevBonds.AON/bid_summary.html,Bond,,,,,,1.0,
468,2008,https://www.bidumbaugh.com/pma/results/East.Porter.CSBC.FM.08.AON/bid_summary.html,Bond,,,,,,1.0,
469,2003,https://www.bairdauction.com/pma/results/Walworth.Cnty.03.PROMs/bid_summary.html,Bond,,,,,,1.0,
470,2003,https://www.davidsonbondauction.com/pma/results/Auraria.CO.Tivoli.03/bid_summary.html,Bond,,,,,,1.0,
471,2007,https://www.bidumbaugh.com/pma/results/St.Joseph.CPL.GO.07.AON/bid_summary.html,Bond,,,,,,1.0,
472,2010,https://www.bidumbaugh.com/pma/results/BrownsburgRDA.EDLRB.10.AON/bid_summary.html,Bond,,,,,,1.0,
473,2006,https://www.bidumbaugh.com/pma/results/Marshall.Cnty.Holding.Corp.LR.06.AON/bid_summary.html,Bond,,,,,,1.0,
474,2008,https://www.davidsonbondauction.com/pma/results/Boulder.Co.OSCITFB.08.AON/bid_summary.html,Bond,,,,,,1.0,
475,2003,https://www.bairdauction.com/pma/results/Wittenberg-BirnamwoodSD.WI.Taxable.03/bid_summary.html,Bond,,,,,,1.0,
476,2002,https://www.bairdauction.com/pma/results/Neenah.WI.GO.Notes.02A.AON/bid_summary.html,Bond,,,,,,1.0,
477,2007,https://www.pdxauction.com/pma/results/Portland.LTR.07C.AON/bid_summary.html,Bond,,,,,,1.0,
478,2001,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.NM.GOs.01.AON/bid_summary.html,Bond,,,,,,1.0,
479,2008,https://www.bidumbaugh.com/pma/results/Greenfield.MSBC.FM.08.AON/bid_summary.html,Bond,,,,,,1.0,
480,2010,https://www.bidumbaugh.com/pma/results/GreenwoodPublLib.GORAIB.10.AON/bid_summary.html,Bond,,,,,,1.0,
481,2007,https://www.bidumbaugh.com/pma/results/Bremen.MSBC.FM.07.AON/bid_summary.html,Bond,,,,,,1.0,
482,2009,https://www.bidumbaugh.com/pma/results/DunelandSC.GOB.09.AON/bid_summary.html,Bond,,,,,,1.0,
483,2003,https://www.davidsonbondauction.com/pma/results/Bernalillo.NM.TRAN.03/bid_summary.html,Note,,,,,,1.0,
484,2005,https://www.pdxauction.com/pma/results/Portland.ALTRR.05A.AON/bid_summary.html,Bond,,,,,,1.0,
485,2002,https://www.bairdauction.com/pma/results/Milwaukee.GOBonds.02Y.AON/bid_summary.html,Bond,,,,,,1.0,
486,2004,https://www.bidehlers.com/pma/results/Seymour.Cty.GOCD.04.AON/bid_summary.html,Bond,,,,,,1.0,
487,2007,https://www.bidumbaugh.com/pma/results/Michigan.City.RD.STD.07.AON/bid_summary.html,Bond,,,,,,1.0,
488,2003,https://www.bidumbaugh.com/pma/results/Pike.Twp.MSBC.IN.03.AON/bid_summary.html,Bond,,,,,,1.0,
489,2007,https://www.bidumbaugh.com/pma/results/Lawrence.Twp.SBC.FM.07.AON/bid_summary.html,Bond,,,,,,1.0,
490,2002,https://www.bairdauction.com/pma/results/Milwaukee.RANs.02B/bid_summary.html,Note,,,,,,1.0,
491,2003,https://www.davidsonbondauction.com/pma/results/Auraria.Hgh.Ed.Cntr.CO.03.AON/bid_summary.html,Bond,,,,,,1.0,
492,2006,https://www.davidsonbondauction.com/pma/results/Auraria.HEC.PERR.06.AON/bid_summary.html,Bond,,,,,,1.0,
493,2002,https://www.pdxauction.com/pma/results/Portland.LTRBs.02A.AON/bid_summary.html,Bond,,,,,,1.0,
494,2002,https://www.bairdauction.com/pma/results/GatewayTCD.WI.GONotes.02.AON/bid_summary.html,Bond,,,,,,1.0,
495,2005,https://www.bidumbaugh.com/pma/results/Jeffersonville.SWR.05A.AON/bid_summary.html,Bond,,,,,,1.0,
496,2003,https://www.bidumbaugh.com/pma/results/Lebanon.IN.PBC.03.AON/bid_summary.html,Bond,,,,,,1.0,
497,2002,https://www.davidsonbondauction.com/pma/results/Maysville.KY.RBs.02.AON/bid_summary.html,Bond,,,,,,1.0,
498,2002,https://www.bairdauction.com/pma/results/Germantown.WI.GO.02A.AON/bid_summary.html,Bond,,,,,,1.0,
499,2004,https://www.bidehlers.com/pma/results/ISD.12.Centennial.GOAACI.04A.AON/bid_summary.html,Note,,,,,,1.0,
500,2007,https://www.bidumbaugh.com/pma/results/Greenfield.MSBC.FM.07.AON/bid_summary.html,Bond,,,,,,1.0,
501,2001,https://www.bairdauction.com/pma/results/Menasha.GO.Notes.01.AON/bid_summary.html,Bond,,,,,,1.0,
502,2008,https://www.bidumbaugh.com/pma/results/Hamilton.Hts.SC.GOB.08..AON/bid_summary.html,Bond,,,,,,1.0,
503,2003,https://www.bairdauction.com/pma/results/Onalaska.WI.GO.Bonds.03.AON/bid_summary.html,Bond,,,,,,1.0,
504,2003,https://www.bairdauction.com/pma/results/Slinger.WI.03.GO.Proms/bid_summary.html,Bond,,,,,,1.0,
505,2002,https://www.bairdauction.com/pma/results/Germantown.WI.Taxable.02B.AON/bid_summary.html,Bond,,,,,,1.0,
506,2004,https://www.bidumbaugh.com/pma/results/Fayette.Cty.FMB.04.AON/bid_summary.html,Bond,,,,,,1.0,
507,2006,https://www.davidsonbondauction.com/pma/results/MUD.Omaha.WR.06A.AON/bid_summary.html,Bond,,,,,,1.0,
508,2006,https://www.bidumbaugh.com/pma/results/Lafayette.Cty.SWR.06.AON/bid_summary.html,Bond,,,,,,1.0,
509,2002,https://www.pdxauction.com/pma/results/Portland.LTRBs.02B.AON/bid_summary.html,Bond,,,,,,1.0,
510,2003,https://www.davidsonbondauction.com/pma/results/Colorado.03A.TRAN/best_bids.html,Note,,,,,,1.0,
511,2002,https://www.bairdauction.com/pma/results/Milwaukee.GO.Notes.A2.AON/bid_summary.html,Bond,,,,,,1.0,
512,2002,https://www.bairdauction.com/pma/results/Southwest.Wisc.TCD.GO.Notes.02B.AON/bid_summary.html,Bond,,,,,,1.0,
513,2002,https://www.davidsonbondauction.com/pma/results/Univ.Colorado.RBs.02A.AON/bid_summary.html,Bond,,,,,,1.0,
514,2010,https://www.bidumbaugh.com/pma/results/Goshen.IN.GOs.10.AON/bid_summary.html,Bond,,,,,,1.0,
515,2002,https://www.bidumbaugh.com/pma/results/Indianapolis.School.Corp.GOs.02.AON/bid_summary.html,Bond,,,,,,1.0,
516,2003,https://www.bairdauction.com/pma/results/Waukesha.TCD.03B.AON/bid_summary.html,Bond,,,,,,1.0,
517,2002,https://www.bairdauction.com/pma/results/Brown.Cnty.WI.GO.Airport.02A.AON/bid_summary.html,Bond,,,,,,1.0,
518,2004,https://www.pdxauction.com/pma/results/Portland.GOPR.04B.AON/bid_summary.html,Bond,,,,,,1.0,
519,2006,https://www.davidsonbondauction.com/pma/results/Douglas.Cnty.Millard.GOS.06.AON/bid_summary.html,Bond,,,,,,1.0,
520,2001,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.NM.01A.TRAN/bid_summary.html,Note,,,,,,1.0,
521,2007,https://www.bidumbaugh.com/pma/results/Lake.Cnty.RC.RD.07.AON/bid_summary.html,Bond,,,,,,1.0,
522,2005,https://www.bidumbaugh.com/pma/results/Mishawaka.Cty.GO.05.AON/bid_summary.html,Bond,,,,,,1.0,
523,2004,https://www.bidumbaugh.com/pma/results/Griffith.Twn.SWD.04.AON/bid_summary.html,Bond,,,,,,1.0,
524,2000,https://www.davidsonbondauction.com/pma/results/Arapahoe.Co.COPs.00.AON/bid_summary.html,Bond,,,,,,1.0,
525,2004,https://www.bidehlers.com/pma/results/Kasson-Mantorville.GOAACI.04A.AON/bid_summary.html,Note,,,,,,1.0,
526,2004,https://www.bidumbaugh.com/pma/results/Salem.MS.FMB.04.AON/bid_summary.html,Bond,,,,,,1.0,
527,2007,https://www.pdxauction.com/pma/results/Portland.LTR.07A.AON/bid_summary.html,Bond,,,,,,1.0,
528,2007,https://www.bidumbaugh.com/pma/results/Noblesville.Cty.SWR.07.AON/bid_summary.html,Bond,,,,,,1.0,
529,2007,https://www.shattuckhammondauction.com/pma/results/Covenant.Health.HSR.07.AON/bid_summary.html,Bond,,,,,,1.0,
530,2002,https://www.bairdauction.com/pma/results/Madison.AreaTCD.GO.PNotes.02A.AON/bid_summary.html,Bond,,,,,,1.0,
531,2003,https://www.bairdauction.com/pma/results/Brown.Cnty.03A.AON/bid_summary.html,Bond,,,,,,1.0,
532,2010,https://www.bidumbaugh.com/pma/results/Union.North.Unt.SB.Corp.AVPTFMB.10B.AON/bid_summary.html,Bond,,,,,,1.0,
533,2002,https://www.bidumbaugh.com/pma/results/Indy.Marion.Cnty.Pub.Lib.GOs.02B.AON/bid_summary.html,Bond,,,,,,1.0,
534,2000,https://www.dainrauscherauction.com/pma/results/FarmingtonMSD.No5.NM.GOs.AON/bid_summary.html,Bond,,,,,,1.0,
535,2006,https://www.bidumbaugh.com/pma/results/Bartholomew.Cnty.BC.LR.06.AON/bid_summary.html,Bond,,,,,,1.0,
536,2001,https://www.davidsonbondauction.com/pma/results/Bardstown.KY.RBs.01.AON/bid_summary.html,Bond,,,,,,1.0,
537,2002,https://www.bairdauction.com/pma/results/Manitowoc.WI.GO.Bonds.02A.AON/bid_summary.html,Bond,,,,,,1.0,
538,2003,https://www.bidumbaugh.com/pma/results/East.Noble.SBC.IN.03.AON/bid_summary.html,Bond,,,,,,1.0,
539,2010,https://www.bidumbaugh.com/pma/results/HammondSanDist.STDB.10A.AON/bid_summary.html,Bond,,,,,,1.0,
540,2002,https://www.bidumbaugh.com/pma/results/SouthBendCSC.IN.02/bid_summary.html,Bond,,,,,,1.0,
541,2004,https://www.bidehlers.com/pma/results/ISD.No.14.Fridley.MN.04A.AON/bid_summary.html,Bond,,,,,,1.0,
542,2002,https://www.bidumbaugh.com/pma/results/Indianapolis.Pub.Lib.GO.02A.AON/bid_summary.html,Bond,,,,,,1.0,
543,2005,https://www.davidsonbondauction.com/pma/results/Columbus.Cty.CRR.05.AON/bid_summary.html,Bond,,,,,,1.0,
544,2011,https://www.bidumbaugh.com/pma/results/Logansport.RSBC.AVPTFMB.11.AON/bid_summary.html,Bond,,,,,,1.0,
545,2009,https://www.bidumbaugh.com/pma/results/GreenfieldMSB.FMB.09.AON/bid_summary.html,Bond,,,,,,1.0,
546,2009,https://www.bidumbaugh.com/pma/results/PorterCoPLS.GORB.09.AON/bid_summary.html,Bond,,,,,,1.0,
547,2001,https://www.shattuckhammondauction.com/pma/results/Lehigh.Valley.Hosp.Revs.01B.AON/bid_summary.html,Bond,,,,,,1.0,
548,2001,https://www.davidsonbondauction.com/pma/results/Lexington-Fayette.UCG.RBs.01B.AON/bid_summary.html,Bond,,,,,,1.0,
549,2002,https://www.bairdauction.com/pma/results/RacineUSD.TRAN.02/bid_summary.html,Note,,,,,,1.0,
550,2004,https://www.bidumbaugh.com/pma/results/Whitley.Co.HC.IN.04.AON/bid_summary.html,Bond,,,,,,1.0,
551,2002,https://www.bidumbaugh.com/pma/results/Carmel.IN.RBs.02.AON/bid_summary.html,Bond,,,,,,1.0,
552,2005,https://www.pdxauction.com/pma/results/Portland.GTRR.05A.AON/bid_summary.html,Bond,,,,,,1.0,
553,2003,https://www.davidsonbondauction.com/pma/results/Sandoval.Cnty.NM.GO.03/bid_summary.html,Bond,,,,,,1.0,
554,2004,https://www.davidsonbondauction.com/pma/results/Lenexa.Cty.GO.04A.AON/bid_summary.html,Bond,,,,,,1.0,
555,2004,https://www.davidsonbondauction.com/pma/results/Boulder.Cnty.HA.RHR.04.AON/bid_summary.html,Bond,,,,,,1.0,
556,2002,https://www.bairdauction.com/pma/results/Osseo-FairchildSD.GORef.02.AON/bid_summary.html,Bond,,,,,,1.0,
557,2004,https://www.pdxauction.com/pma/results/Portland.Cty.WSRR.04A.AON/bid_summary.html,Bond,,,,,,1.0,
558,2002,https://www.bairdauction.com/pma/results/Green.Bay.WI.GOs.02B.AON/bid_summary.html,Bond,,,,,,1.0,
559,2001,https://www.davidsonbondauction.com/pma/results/Omaha.NE.Various.Purpose.01.AON/bid_summary.html,Bond,,,,,,1.0,
560,2003,https://www.davidsonbondauction.com/pma/results/Olathe.KS.Unified.SD.GO.03B.AON/bid_summary.html,Bond,,,,,,1.0,
561,2004,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.GO.04.AON/bid_summary.html,Bond,,,,,,1.0,
562,2005,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.GO.05A.AON/bid_summary.html,Bond,,,,,,1.0,
563,2010,https://www.bidumbaugh.com/pma/results/Greenwood.Cty.SWFRB.10A.SWRB.10B.AON/bid_summary.html,Bond,,,,,,1.0,
564,2010,https://www.davidsonbondauction.com/pma/results/Omaha.NE.VPBs.10.AON/bid_summary.html,Bond,,,,,,1.0,
565,2012,https://www.bidumbaugh.com/pma/results/Mount.Vernon.Cty.WRB.12.AON/bid_summary.html,Bond,,,,,,1.0,
566,2002,https://www.bairdauction.com/pma/results/Washington.Cnty.GO.Notes.02.AON/bid_summary.html,Bond,,,,,,1.0,
567,2003,https://www.bairdauction.com/pma/results/Racine.Cnty.Notes.03A.AON/bid_summary.html,Bond,,,,,,1.0,
568,2010,https://www.bidumbaugh.com/pma/results/Jeffersonville.Cty.SWRB.10B.BABs.10C1.10C2.AON/bid_summary.html,Bond,,,,,,1.0,
569,2002,https://www.bairdauction.com/pma/results/Racine.Cnty.WI.GO.Bonds.02B.AON/bid_summary.html,Bond,,,,,,1.0,
570,2006,https://www.bidumbaugh.com/pma/results/Frankfort.HSESBC.FM.06.AON/bid_summary.html,Bond,,,,,,1.0,
571,2002,https://www.bairdauction.com/pma/results/Neenah.WI.RBs.02.AON/bid_summary.html,Bond,,,,,,1.0,
572,2008,https://www.bidumbaugh.com/pma/results/St.Joseph.CPL.GO.08.AON/bid_summary.html,Bond,,,,,,1.0,
573,2003,https://www.bairdauction.com/pma/results/Neenah.WI.Revs.03/bid_summary.html,Bond,,,,,,1.0,
574,2008,https://www.bidumbaugh.com/pma/results/Concord.CSBC.FM.08A.AON/bid_summary.html,Bond,,,,,,1.0,
575,2006,https://www.bidumbaugh.com/pma/results/Boonville.Cty.WR.06.AON/bid_summary.html,Bond,,,,,,1.0,
576,2004,https://www.bidehlers.com/pma/results/Clintonville.GOPN.04B.AON/bid_summary.html,Bond,,,,,,1.0,
577,2007,https://www.bidumbaugh.com/pma/results/Warrick.Cnty.FM.07.AON/bid_summary.html,Bond,,,,,,1.0,
578,2007,https://www.bidumbaugh.com/pma/results/Clarksville.Twn.PDTIR.07.AON/bid_summary.html,Bond,,,,,,1.0,
579,2004,https://www.pdxauction.com/pma/results/Portland.Cty.FLSSRR.04B.AON/bid_summary.html,Bond,,,,,,1.0,
580,2002,https://www.bairdauction.com/pma/results/Walworth.Co.WI.GOs.02.AON/bid_summary.html,Bond,,,,,,1.0,
581,2002,https://www.bairdauction.com/pma/results/Winnebago.Cnty.WI.GO.Notes.AON/bid_summary.html,Bond,,,,,,1.0,
582,2002,https://www.davidsonbondauction.com/pma/results/KDFA.Rev.02K.AON/bid_summary.html,Bond,,,,,,1.0,
583,2010,https://www.bidumbaugh.com/pma/results/CarmelRDA.COITLRRB.10.AON/bid_summary.html,Bond,,,,,,1.0,
584,2003,https://www.bairdauction.com/pma/results/GreenBay.WI.GO.03C/bid_summary.html,Bond,,,,,,1.0,
585,2001,https://www.davidsonbondauction.com/pma/results/Boulder.County.2001.AON/bid_summary.html,Bond,,,,,,1.0,
586,2000,https://www.davidsonbondauction.com/pma/results/BoulderCounty.CO.SalesUseTax.RB.00.AON/bid_summary.html,Bond,,,,,,1.0,
587,2003,https://www.davidsonbondauction.com/pma/results/Johnson.Cty.Park.Rec.COP.03A.AON/bid_summary.html,Bond,,,,,,1.0,
588,2002,https://www.bairdauction.com/pma/results/WaukeshaCnty.ATCD.02C.AON/bid_summary.html,Bond,,,,,,1.0,
589,2011,https://www.bidumbaugh.com/pma/results/St.JosephCo.AA.GOB.11.AON/bid_summary.html,Bond,,,,,,1.0,
590,2002,https://www.bairdauction.com/pma/results/NorthcentralTCD.WI.PromNotes.02.AON/bid_summary.html,Bond,,,,,,1.0,
591,2004,https://www.bidehlers.com/pma/results/Clintonville.WI.GOPN.04.AON/bid_summary.html,Bond,,,,,,1.0,
592,2009,https://www.bidumbaugh.com/pma/results/ChestertonRedevDist.TIRB.09.AON/bid_summary.html,Bond,,,,,,1.0,
593,2004,https://www.davidsonbondauction.com/pma/results/USD.No.233.KS.04A.AON/bid_summary.html,Bond,,,,,,1.0,
594,2003,https://www.bairdauction.com/pma/results/Moraine.Park.TCD.03B.AON/bid_summary.html,Bond,,,,,,1.0,
595,2001,https://www.davidsonbondauction.com/pma/results/Kentucky.RWFC.Notes.01.AON/bid_summary.html,Note,,,,,,1.0,
596,2007,https://www.bidumbaugh.com/pma/results/Jasper.Cnty.FM.07.AON/bid_summary.html,Bond,,,,,,1.0,
597,2003,https://www.davidsonbondauction.com/pma/results/Colorado.COPs.FMP.03/bid_summary.html,Bond,,,,,,1.0,
598,2005,https://www.shattuckhammondauction.com/pma/results/John.Muir.RR.05A.AON/bid_summary.html,Bond,,,,,,1.0,
599,2000,https://www.davidsonbondauction.com/pma/results/Lexington-Fayette.UCG.GO.00D.AON/bid_summary.html,Bond,,,,,,1.0,
600,2003,https://www.bidumbaugh.com/pma/results/Indianapolis.Cty.Library.GO.03.AON/bid_summary.html,Bond,,,,,,1.0,
601,2002,https://www.davidsonbondauction.com/pma/results/Colorado.COPs.02A.AON/bid_summary.html,Bond,,,,,,1.0,
602,2004,https://www.bidehlers.com/pma/results/Circle.Pines.Cty.GUR.04A.AON/bid_summary.html,Bond,,,,,,1.0,
603,2002,https://www.bairdauction.com/pma/results/WaukeshaTCD.WI.GOs.02A.AON/bid_summary.html,Bond,,,,,,1.0,
604,2002,https://www.davidsonbondauction.com/pma/results/Univ.Colorado.Taxable.RBs.02C.AON/bid_summary.html,Bond,,,,,,1.0,
605,2005,https://www.bidumbaugh.com/pma/results/Evansville.Cty.WDR.05.AON/bid_summary.html,Bond,,,,,,1.0,
606,2003,https://www.bairdauction.com/pma/results/Ft.Atkinson.GORs.03.AON/bid_summary.html,Bond,,,,,,1.0,
607,2001,https://www.bairdauction.com/pma/results/Brown.Deer.WI.GOs.01.AON/bid_summary.html,Bond,,,,,,1.0,
608,2001,https://www.davidsonbondauction.com/pma/results/Douglas.CntySD.017.01.AON/bid_summary.html,Bond,,,,,,1.0,
609,2004,https://www.bidehlers.com/pma/results/Pillager.Cty.GOWSR.04A.AON/bid_summary.html,Bond,,,,,,1.0,
610,2002,https://www.bairdauction.com/pma/results/Galesville.E.T.SD.WI.GORef.02/bid_summary.html,Bond,,,,,,1.0,
611,2002,https://www.bairdauction.com/pma/results/BurlingtonASD.WI.Notes.02.AON/bid_summary.html,Bond,,,,,,1.0,
612,2005,https://www.pdxauction.com/pma/results/Portland.TAN.05.AON/bid_summary.html,Note,,,,,,1.0,
613,2001,https://www.davidsonbondauction.com/pma/results/Kansas.Dev.Fin.Auth.LRB.01D.AON/bid_summary.html,Bond,,,,,,1.0,
614,2010,https://www.bidumbaugh.com/pma/results/Penn.HS.Bldg.Corp.AVPTFMB.10A.10B.RZED.AON/bid_summary.html,Bond,,,,,,1.0,
615,2002,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.GORs.02A.AON/bid_summary.html,Bond,,,,,,1.0,
616,2003,https://www.bairdauction.com/pma/results/Racine.Cnty.Bonds.03B.AON/bid_summary.html,Bond,,,,,,1.0,
617,2005,https://www.bidumbaugh.com/pma/results/Bargersville.Twn.WR.05.AON/bid_summary.html,Bond,,,,,,1.0,
618,2004,https://www.bidumbaugh.com/pma/results/Terre.Haute.Cty.SD.05.AON/bid_summary.html,Bond,,,,,,1.0,
619,2003,https://www.bairdauction.com/pma/results/Ft.Atkinson.03.AON/bid_summary.html,Bond,,,,,,1.0,
620,2003,https://www.bairdauction.com/pma/results/Milwaukee.Cnty.GO.03A.AON/bid_summary.html,Bond,,,,,,1.0,
621,2003,https://www.bidumbaugh.com/pma/results/Harrison.Washington.IN.03.AON/bid_summary.html,Bond,,,,,,1.0,
622,2008,https://www.shattuckhammondauction.com/pma/results/Lehigh.Cnty.GPA.HR.08A.AON/bid_summary.html,Bond,,,,,,1.0,
623,2006,https://www.pdxauction.com/pma/results/Portland.FLSSR.06A.AON/bid_summary.html,Bond,,,,,,1.0,
624,2010,https://www.bidumbaugh.com/pma/results/Fulton.Co.GOB.10.AON/bid_summary.html,Bond,,,,,,1.0,
625,2002,https://www.davidsonbondauction.com/pma/results/LasAnimasSD.GO.02.AON/bid_summary.html,Bond,,,,,,1.0,
626,2007,https://www.bidumbaugh.com/pma/results/Mishawaka.Cty.TIR.07.AON/bid_summary.html,Bond,,,,,,1.0,
627,2004,https://www.davidsonbondauction.com/pma/results/De.Soto.Cty.GO.04A.AON/bid_summary.html,Bond,,,,,,1.0,
628,2002,https://www.bairdauction.com/pma/results/MadisonAreaTCD.WI.GOProms.02B.AON/bid_summary.html,Bond,,,,,,1.0,
629,2007,https://www.bidumbaugh.com/pma/results/South.Gibson.SBC.FM.08.AON/bid_summary.html,Bond,,,,,,1.0,
630,2003,https://www.bairdauction.com/pma/results/Winnebago.Cty.GOPN.AON/bid_summary.html,Bond,,,,,,1.0,
631,2009,https://www.bidumbaugh.com/pma/results/WarrickCo.RDB.09.AON/bid_summary.html,Bond,,,,,,1.0,
632,2006,https://www.davidsonbondauction.com/pma/results/Colorado.FMP.CoP.06A.AON/bid_summary.html,Bond,,,,,,1.0,
633,2001,https://www.bairdauction.com/pma/results/Waukesha.TCD.WI.GOs.01D.AON/bid_summary.html,Bond,,,,,,1.0,
634,2009,https://www.bidumbaugh.com/pma/results/Hancock.Cnty.RDBs.09.AON/bid_summary.html,Bond,,,,,,1.0,
635,2001,https://www.bairdauction.com/pma/results/MadisonArea.TCD.GO.Notes.01A.AON/bid_summary.html,Bond,,,,,,1.0,
636,2001,https://www.davidsonbondauction.com/pma/results/Lexington-Fayette.UCG.GOs.01B.AON/bid_summary.html,Bond,,,,,,1.0,
637,2001,https://www.davidsonbondauction.com/pma/results/SantaFe.Cnty.NM.GO.01A.AON/bid_summary.html,Bond,,,,,,1.0,
638,2003,https://www.bairdauction.com/pma/results/Milwaukee.GO.Notes.03N7.AON/bid_summary.html,Bond,,,,,,1.0,
639,2008,https://www.bidumbaugh.com/pma/results/Concord.CSBC.08B.AON/bid_summary.html,Bond,,,,,,1.0,
640,2009,https://www.davidsonbondauction.com/pma/results/DouglasCoSD0017.COPs.09.AON/bid_summary.html,Bond,,,,,,1.0,
641,2011,https://www.bidumbaugh.com/pma/results/Rensselaer.Cty.EURIRB.11.AON/bid_summary.html,Bond,,,,,,1.0,
642,2009,https://www.bidumbaugh.com/pma/results/Norh.Newton.SBC.FMB.09.AON/bid_summary.html,Bond,,,,,,1.0,
643,2001,https://www.bairdauction.com/pma/results/Blackhawk.Tech.Coll.Dist.01.AON/bid_summary.html,Bond,,,,,,1.0,
644,2002,https://www.bairdauction.com/pma/results/BlackhawkTCD.GO.Notes.02C.AON/bid_summary.html,Bond,,,,,,1.0,
645,2010,https://www.bidumbaugh.com/pma/results/HobartCty.GOB.10.AON/bid_summary.html,Bond,,,,,,1.0,
646,2001,https://www.pdxauction.com/pma/results/Portland.TANs.01.AON/bid_summary.html,Note,,,,,,1.0,
647,2003,https://www.bidumbaugh.com/pma/results/Plainfield.IN.RBs.03.AON/bid_summary.html,Bond,,,,,,1.0,
648,2003,https://www.bidumbaugh.com/pma/results/Lawrence.Twp.SBC.IN.03.AON/bid_summary.html,Bond,,,,,,1.0,
649,2001,https://www.bairdauction.com/pma/results/Milwaukee.RANs.01B/bid_summary.html,Note,,,,,,1.0,
650,2002,https://www.davidsonbondauction.com/pma/results/Univ.CO.Tax-Exempt.RBs.02B.AON/bid_summary.html,Bond,,,,,,1.0,
651,2004,https://www.bidehlers.com/pma/results/Portage.Cty.GOWS.04.AON/bid_summary.html,Bond,,,,,,1.0,
652,2002,https://www.bairdauction.com/pma/results/Manitowoc.Co.Tax.Notes.AON/bid_summary.html,Note,,,,,,1.0,
653,2005,https://www.bidumbaugh.com/pma/results/Carmel.SBC.FM.05.AON/bid_summary.html,Bond,,,,,,1.0,
654,2004,https://www.bidumbaugh.com/pma/results/Ohio.Twp.PLLC.FM.04.AON/bid_summary.html,Bond,,,,,,1.0,
655,2002,https://www.bairdauction.com/pma/results/Winnebago.Cnty.GO.Ref.AON/bid_summary.html,Bond,,,,,,1.0,
656,2003,https://www.bairdauction.com/pma/results/Menasha.WI.03.Notes.AON/bid_summary.html,Note,,,,,,1.0,
657,2002,https://www.bairdauction.com/pma/results/Tomorrow.RiverSD.GOs.02.AON/bid_summary.html,Bond,,,,,,1.0,
658,2003,https://www.bidumbaugh.com/pma/results/Carmel.Sch.Bldg.Corp.FMB.03.AON/bid_summary.html,Bond,,,,,,1.0,
